excel_row,facility,corporate_name,address,city,state,ownership_type,do_we_serve,db_beds,db_census,nic_operator,nic_owner,nic_ccn,nic_profit_status,nc_units,al_units,mc_units,il_units,aa_units,total_units,classification,tags,detail
4697,CORE OF DALE NURSING AND REHAB,CORE,510 W Medcalf St,Dale,IN,Independent,Yes,45,36,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4698,COVENTRY MEADOWS ASSISTED LIVING,AMERICAN SENIOR COMMUNITIES,7843 W Jefferson Blvd,Fort Wayne,IN,Corporate,Yes,7,6,American Senior Communities,Coventry Meadows LLC,155756,Not For Profit,150,0,30,0,0,180,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF",NC=150 + AL=0 + MC=30 — campus/CCRC | Same address as SNF: COVENTRY MEADOWS
4699,COVENTRY MEADOWS ASSISTED LIVING,AMERICAN SENIOR COMMUNITIES,7833 W Jefferson Blvd,Fort Wayne,IN,Corporate,No,82,66,American Senior Communities,Coventry Meadows LLC,,Unknown,0,20,62,36,0,118,FLAGGED,IL_MIXED,IL=36 (31% of total) with other unit types
4700,COVERED BRIDGE HEALTH CAMPUS,TRILOGY HEALTH SERVICES,1675 W Tipton St,Seymour,IN,Corporate,No,29,23,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: COVERED BRIDGE HEALTH CAMPUS
4701,CREASY SPRINGS HEALTH CAMPUS,TRILOGY HEALTH SERVICES,1750 S Creasy Ln,Lafayette,IN,Corporate,No,62,50,Trilogy Health Services,Trilogy Healthcare Of Tippecanoe II LLC,155777,Unknown,71,0,0,24,0,95,PHANTOM,"PHANTOM_NC_ONLY, ADDR_MATCHES_DB_SNF, IL_MIXED","NC=71, AL=0, MC=0 — nursing-only building | Same address as SNF: CREASY SPRINGS HEALTH CAMPUS | IL=24 (25% of total) with other unit types"
4702,CREEKSIDE VILLAGE,AMERICAN SENIOR COMMUNITIES,1420 E Douglas Rd,Mishawaka,IN,Corporate,Yes,102,82,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: CREEKSIDE VILLAGE
4703,CROWN POINTE SENIOR LIVING OF GREENSBURG,CROWN POINTE COMMUNITIES,1034 E Crown Pointe Blvd,Greensburg,IN,Independent,Yes,9,7,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4704,CUMBERLAND POINTE HEALTH CAMPUS,TRILOGY HEALTH SERVICES,1051 Cumberland Ave,West Lafayette,IN,Corporate,No,126,101,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: CUMBERLAND POINTE HEALTH CAMPUS
4705,CUMBERLAND TRACE HEALTH & LIVING COMMUNITY,CARDON & ASSOCIATES,1925 Reeves Rd,Plainfield,IN,Corporate,No,126,101,CarDon and Associates Inc.,Plainfield Holdings LLC,155836,For Profit,104,63,26,0,0,193,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT","NC=104 + AL=63 + MC=26 — campus/CCRC | Same address as SNF: CUMBERLAND TRACE HEALTH & LIVING COMMUNITY | Operator=CarDon and Associates Inc., Owner=Plainfield Holdings LLC"
4708,DAUGHTERS OF CHARITY PROVINCE OF ST. LOUISE,INDEPENDENT,9200 New Harmony Rd,Evansville,IN,Independent,No,44,35,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4709,DUJARIE HOUSE,HOLY CROSS NOTRE DAM,54515 Sr 933 N,Notre Dame,IN,Independent,Yes,50,40,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4710,DYER NURSING AND REHABILITATION CENTER,CASA CONSULTING,601 Sheffield Ave,Dyer,IN,Corporate,No,50,40,Casa Consulting,Dyer Health Care Prop & Ventlease LLC,155220,For Profit,160,50,0,0,0,234,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF",NC=160 + AL=50 + MC=0 — campus/CCRC | Same address as SNF: DYER NURSING AND REHABILITATION CENTER
4734,EAST LAKE,AMERICAN SENIOR COMMUNITIES,1900 Jeanwood Dr,Elkhart,IN,Corporate,Yes,105,84,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: EAST LAKE NURSING & REHABILITATION CENTER
4735,EASTERSEALS ARC/NE INDIANA,INDEPENDENT,4919 Coldwater Rd,Fort Wayne,IN,Independent,Yes,58,46,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4736,EDGEWATER WOODS,AMERICAN SENIOR COMMUNITIES,1809 N Madison Ave,Anderson,IN,Corporate,Yes,54,43,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: EDGEWATER WOODS
4737,ELWOOD ALF,PUTNAM COUNTY HOSPITAL,2300 Parkview Ln,Elwood,IN,Corporate,Yes,9,7,Essential Management,Community Ltc,155522,For Profit,92,20,7,0,0,119,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT","NC=92 + AL=20 + MC=7 — campus/CCRC | Same address as SNF: ELWOOD HEALTH AND LIVING | Operator=Essential Management, Owner=Community Ltc"
4738,ELWOOD SNF,PUTNAM COUNTY HOSPITAL,2300 Parkview Ln,Elwood,IN,Corporate,Yes,29,23,Essential Management,Community Ltc,155522,For Profit,92,20,7,0,0,119,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT","NC=92 + AL=20 + MC=7 — campus/CCRC | Same address as SNF: ELWOOD HEALTH AND LIVING | Operator=Essential Management, Owner=Community Ltc"
4739,ENVIVE HEALTHCARE OF BEECH GROVE,ENVIVE HEALTHCARE,501 N 17Th Ave,Beech Grove,IN,Corporate,No,57,46,Envive of Indianapolis,501 N 17th Property LLC,,Not For Profit,52,46,0,0,0,98,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT","NC=52 + AL=46 + MC=0 — campus/CCRC | Same address as SNF: ENVIVE OF BEECH GROVE | Operator=Envive of Indianapolis, Owner=501 N 17th Property LLC"
4740,ENVIVE HEALTHCARE OF BROOKVILLE,MAGNOLIA,11049 In-101,Brookville,IN,Corporate,Yes,21,17,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4741,ENVIVE HEALTHCARE OF EVANSVILLE,ENVIVE HEALTHCARE,601 N Boeke Rd,Evansville,IN,Corporate,No,28,22,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: ENVIVE OF EVANSVILLE
4742,ENVIVE HEALTHCARE OF LIBERTY,MAGNOLIA,215 W High St,Liberty,IN,Corporate,Yes,24,19,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: ENVIVE OF LIBERTY
4743,ENVIVE OF BEECH GROVE - ILF/ALF,ENVIVE,501 N 17Th Ave # 17,Beech Grove,IN,Corporate,Yes,15,12,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4744,ENVIVE OF BEECH GROVE - SNF,ENVIVE,501 N 17Th Ave # 17,Beech Grove,IN,Corporate,Yes,46,37,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4745,EVERGREEN VILLAGE AT BLOOMINGTON,"GARDANT MANAGEMENT SOLUTIONS, INC",3607 S. Heirloom Dr,Bloomington,IN,Corporate,No,183,146,Gardant Management Solutions,Ev Bloomington Limited Partnership,,Unknown,0,183,0,0,0,183,FLAGGED,PROPCO_SPLIT,"Operator=Gardant Management Solutions, Owner=Ev Bloomington Limited Partnership"
4746,EVERGREEN VILLAGE AT FORT WAYNE,"GARDANT MANAGEMENT SOLUTIONS, INC",12523 Auburn Rd,Fort Wayne,IN,Corporate,No,206,165,Gardant Management Solutions,Ev Fw Limited Partnership,,Unknown,0,206,0,0,0,206,FLAGGED,PROPCO_SPLIT,"Operator=Gardant Management Solutions, Owner=Ev Fw Limited Partnership"
4754,FAIRWAY VILLAGE,AMERICAN SENIOR COMMUNITIES,2630 S Keystone Ave,Indianapolis,IN,Corporate,Yes,46,37,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: FAIRWAY VILLAGE
4755,FIVE STAR RESIDENCES OF FORT WAYNE,FIVE STAR RESIDENCES,2601 Covington Commons Dr,Fort Wayne,IN,Corporate,Yes,77,62,AlerisLife Inc.,Five Star Covington LLC,,Unknown,0,106,0,48,0,154,FLAGGED,"PROPCO_SPLIT, IL_MIXED","Operator=AlerisLife Inc., Owner=Five Star Covington LLC | IL=48 (31% of total) with other unit types"
4756,FIVE STAR RESIDENCES OF NOBLESVILLE,FIVE STAR RESIDENCES,7235 Riverwalk Way N,Noblesville,IN,Corporate,Yes,57,46,AlerisLife Inc.,Five Star Covington LLC,,For Profit,0,75,22,54,0,151,FLAGGED,"PROPCO_SPLIT, IL_MIXED","Operator=AlerisLife Inc., Owner=Five Star Covington LLC | IL=54 (36% of total) with other unit types"
4757,FIVE STAR OF LAFAYETTE,FIVE STAR SENIOR LIVING,250 Shenandoah Dr.,Lafayette,IN,Independent,Yes,16,13,AlerisLife Inc.,Five Star Quality Care-in LLC,,Unknown,0,87,0,22,0,109,FLAGGED,"PROPCO_SPLIT, IL_MIXED","Operator=AlerisLife Inc., Owner=Five Star Quality Care-in LLC | IL=22 (20% of total) with other unit types"
4758,FLATROCK RIVER LODGE,REAL PROPERTY HEALTH FACILITIES,904 E 11Th St,Rushville,IN,Corporate,No,51,41,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: FLATROCK RIVER LODGE
4759,FOREST PARK HEALTH CAMPUS,TRILOGY HEALTH SERVICES,2401 S L St,Richmond,IN,Corporate,No,42,34,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: FOREST PARK HEALTH CAMPUS
4760,FOUR SEASONS RETIREMENT CENTER - SNF,BHI SENIOR LIVING,1901 Taylor Rd,Columbus,IN,Corporate,Yes,24,19,BHI Senior Living Inc.,unknown,155471,Unknown,30,0,0,110,0,140,PHANTOM,"PHANTOM_NC_ONLY, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT, IL_MIXED","NC=30, AL=0, MC=0 — nursing-only building | Same address as SNF: FOUR SEASONS RETIREMENT CENTER | Operator=BHI Senior Living Inc., Owner=unknown | IL=110 (79% of total) with other unit types"
4761,FOUR SEASONS RETIREMENT CENTER AL,BHI SENIOR LIVING,1901 Taylor Rd,Columbus,IN,Corporate,Yes,12,10,BHI Senior Living Inc.,unknown,155471,Unknown,30,0,0,110,0,140,PHANTOM,"PHANTOM_NC_ONLY, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT, IL_MIXED","NC=30, AL=0, MC=0 — nursing-only building | Same address as SNF: FOUR SEASONS RETIREMENT CENTER | Operator=BHI Senior Living Inc., Owner=unknown | IL=110 (79% of total) with other unit types"
4780,GENTRY PARK SENIOR LIVING,INDEPENDENT,901 S Hastings Dr,Bloomington,IN,Independent,Yes,26,21,Arrow Senior Living Management,Vtr Gentry Park LLC,,Unknown,0,116,0,32,0,148,FLAGGED,"PROPCO_SPLIT, IL_MIXED","Operator=Arrow Senior Living Management, Owner=Vtr Gentry Park LLC | IL=32 (22% of total) with other unit types"
4781,GLASSWATER CREEK LAFAYETTE,"GARDANT MANAGEMENT SOLUTIONS, INC",208 Beck Ln,Lafayette,IN,Corporate,No,133,106,Gardant Management Solutions,Glasswater Creek Of Lafayette LLC,,Unknown,0,133,0,0,0,133,FLAGGED,PROPCO_SPLIT,"Operator=Gardant Management Solutions, Owner=Glasswater Creek Of Lafayette LLC"
4782,GLASSWATER CREEK PLAINFIELD,"GARDANT MANAGEMENT SOLUTIONS, INC",10480 Glasswater Ln,Indianapolis,IN,Corporate,No,131,105,Gardant Management Solutions,Glasswater Creek Of Plainfield LLC,,Unknown,0,131,0,0,0,131,FLAGGED,PROPCO_SPLIT,"Operator=Gardant Management Solutions, Owner=Glasswater Creek Of Plainfield LLC"
4783,GLASSWATER CREEK OF WHITESTOWN,"GARDANT MANAGEMENT SOLUTIONS, INC",5829 New Hope Blvd,Whitestown,IN,Corporate,No,101,81,Priority Life Care,Glasswater Creek Of Whitestown LLC,,For Profit,0,101,0,25,0,126,FLAGGED,"PROPCO_SPLIT, IL_MIXED","Operator=Priority Life Care, Owner=Glasswater Creek Of Whitestown LLC | IL=25 (20% of total) with other unit types"
4784,GLEN OAKS HEALTH CAMPUS,TRILOGY HEALTH SERVICES,601 W County Rd 200 S,New Castle,IN,Corporate,No,40,32,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4785,GLENBROOK REHAB,AMERICAN SENIOR COMMUNITIES,3811 Parnell Ave,Fort Wayne,IN,Corporate,Yes,63,50,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: GLENBROOK REHABILITATION & SKILLED NURSING CENTER
4786,GOLDEN YEARS - FORT WAYNE - ALF,GREENCROFT,3136 Goeglein Rd,Fort Wayne,IN,Corporate,Yes,25,20,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: GOLDEN YEARS HOMESTEAD
4787,GOLDEN YEARS - FORT WAYNE - SNF,GREENCROFT,8300 Maysville Rd,Fort Wayne,IN,Corporate,Yes,96,77,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4788,GOOD SAMARITAN HOME AND REHABILITATIVE CENTER,AMERICAN SENIOR COMMUNITIES,231 N Jackson St,Oakland City,IN,Corporate,Yes,67,54,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: GOOD SAMARITAN HOME & REHABILITATIVE CENTER
4789,GRAND BROOK MEMORY CARE OF FISHERS,GRAND BROOK MEMORY CARE,9796 E 131St St,Fishers,IN,Corporate,No,36,29,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4790,GRAND BROOK MEMORY CARE OF GREENWOOD,GRAND BROOK MEMORY CARE,2444 S State Rd 135,Greenwood,IN,Corporate,No,36,29,Grand Brook Memory Care,Greenwood Grand Propco LLC,,For Profit,0,0,36,0,0,36,CLEAN,,
4791,GRAND BROOK MEMORY CARE OF ZIONSVILLE,GRAND BROOK MEMORY CARE,11870 Sandy Dr,Zionsville,IN,Corporate,No,36,29,Grand Brook Memory Care,Zionsville Grand Propco LLC,,For Profit,0,0,36,0,0,36,CLEAN,,
4792,GRAND VALLEY HEALTH,MAJESTIC CARE,1959 E Columbus St,Martinsville,IN,Corporate,Yes,51,41,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4793,GRAND VICTORIAN OF GREENWOOD,INDEPENDENT,2339 S State Rd 135,Greenwood,IN,Independent,Yes,4,3,StoryPoint Group,Hcri Indiana Properties LLC,,For Profit,0,101,28,0,0,129,FLAGGED,PROPCO_SPLIT,"Operator=StoryPoint Group, Owner=Hcri Indiana Properties LLC"
4794,GRAND VICTORIAN OF GREENWOOD,"GARDANT MANAGEMENT SOLUTIONS, INC",2339 S State Rd 135,Greenwood,IN,Corporate,No,145,116,StoryPoint Group,Hcri Indiana Properties LLC,,For Profit,0,101,28,0,0,129,FLAGGED,PROPCO_SPLIT,"Operator=StoryPoint Group, Owner=Hcri Indiana Properties LLC"
4795,GRAND VICTORIAN OF ZIONSVILLE,"GARDANT MANAGEMENT SOLUTIONS, INC",11755 N Michigan Rd,Zionsville,IN,Corporate,No,143,114,StoryPoint Group,Hcri Indiana Properties LLC,,For Profit,0,101,30,0,0,131,FLAGGED,PROPCO_SPLIT,"Operator=StoryPoint Group, Owner=Hcri Indiana Properties LLC"
4796,GREEN OAKS OF GOSHEN,GARDANT,282 Johnston St,Goshen,IN,Independent,Yes,81,65,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4797,GREEN OAKS OF VALPARAISO,"GARDANT MANAGEMENT SOLUTIONS, INC",2550 W Morthland Dr,Valparaiso,IN,Corporate,No,160,128,Gardant Management Solutions,Green Oaks Of Valparaiso LLC,,For Profit,0,120,0,0,0,120,FLAGGED,PROPCO_SPLIT,"Operator=Gardant Management Solutions, Owner=Green Oaks Of Valparaiso LLC"
4798,GREEN VALLEY,LIFECARE,3118 Green Valley Rd,New Albany,IN,Corporate,Yes,69,55,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: GREEN VALLEY CARE CENTER
4799,GREENCROFT GOSHEN,GREENCROFT,1225 Greencroft Dr,Goshen,IN,Corporate,Yes,136,109,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: GREENCROFT HEALTHCARE
4800,GREENFIELD HEALTHCARE CENTER - IN,COMMUNICARE,200 W Green Meadows Dr,Greenfield,IN,Corporate,Yes,89,71,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4801,GREENLEAF HEALTH CAMPUS,TRILOGY HEALTH SERVICES,1201 E Beardsley,Elkhart,IN,Corporate,No,54,43,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4802,GREENWOOD VILLAGE SOUTH - MANOR (AL),INDEPENDENT,295 Village Ln,Greenwood,IN,Independent,Yes,26,21,Life Care Services,Westminster Village Greenwood,155026,Not For Profit,130,51,15,284,0,480,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT, IL_MIXED","NC=130 + AL=51 + MC=15 — campus/CCRC | Same address as SNF: GREENWOOD VILLAGE SOUTH | Operator=Life Care Services, Owner=Westminster Village Greenwood | IL=284 (59% of total) with other unit types"
4803,GREENWOOD VILLAGE SOUTH - PAVILION,INDEPENDENT,295 Village Ln,Greenwood,IN,Independent,Yes,132,106,Life Care Services,Westminster Village Greenwood,155026,Not For Profit,130,51,15,284,0,480,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT, IL_MIXED","NC=130 + AL=51 + MC=15 — campus/CCRC | Same address as SNF: GREENWOOD VILLAGE SOUTH | Operator=Life Care Services, Owner=Westminster Village Greenwood | IL=284 (59% of total) with other unit types"
4804,GREENWOOD VILLAGE SOUTH IL,INDEPENDENT,295 Village Ln,Greenwood,IN,Independent,Yes,15,12,Life Care Services,Westminster Village Greenwood,155026,Not For Profit,130,51,15,284,0,480,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT, IL_MIXED","NC=130 + AL=51 + MC=15 — campus/CCRC | Same address as SNF: GREENWOOD VILLAGE SOUTH | Operator=Life Care Services, Owner=Westminster Village Greenwood | IL=284 (59% of total) with other unit types"
4852,HAMILTON GROVE ALF,STORYPOINT,31869 Chicago Trail,New Carlisle,IN,Corporate,Yes,27,22,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: HAMILTON GROVE
4853,HAMILTON GROVE SNF,WOODLAWN HOSPITAL,31869 Chicago Trail,New Carlisle,IN,Corporate,Yes,49,39,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: HAMILTON GROVE
4854,HAMILTON POINTE HEALTH AND REHAB - AL,RIVERVIEW HOSPITAL,3800 Eli Pl,Newburgh,IN,Corporate,Yes,25,20,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4855,HAMILTON POINTE HEALTH AND REHAB - MC,TLC MANAGEMENT,3800 Eli Pl,Newburgh,IN,Corporate,Yes,7,6,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4856,HAMILTON POINTE HEALTH AND REHAB - SNF,RIVERVIEW HOSPITAL,3800 Eli Pl,Newburgh,IN,Corporate,Yes,70,56,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4857,HAMILTON POINTE HEALTH AND REHABILITATION CENTER,TLC MANAGEMENT,3800 Eli Pl,Newburgh,IN,Corporate,No,86,69,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4858,HAMILTON TRACE OF FISHERS,CARDON & ASSOCIATES,11851 Cumberland Rd,Fishers,IN,Corporate,No,102,82,CarDon and Associates Inc.,Hamilton Trace Property LLC,155793,For Profit,108,67,0,127,0,302,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT, IL_MIXED","NC=108 + AL=67 + MC=0 — campus/CCRC | Same address as SNF: HAMILTON TRACE OF FISHERS | Operator=CarDon and Associates Inc., Owner=Hamilton Trace Property LLC | IL=127 (42% of total) with other unit types"
4859,HAMPTON OAKS HEALTH CAMPUS,TRILOGY HEALTH SERVICES,966 N Wilson Rd,Scottsburg,IN,Corporate,No,26,21,Trilogy Health Services,Trilogy Healthcare Of Scottsburg LLC,155753,For Profit,71,22,0,0,0,93,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF",NC=71 + AL=22 + MC=0 — campus/CCRC | Same address as SNF: HAMPTON OAKS HEALTH CAMPUS
4860,HARBOUR MANOR & THE LODGE,CARDON & ASSOCIATES,1667 Sheridan Rd,Noblesville,IN,Corporate,No,96,77,CarDon and Associates Inc.,Harbour Manor Property LLC,,For Profit,129,48,0,0,0,177,CO_LOCATED,"CO_LOCATED, ADDR_MATCHES_DB_SNF, PROPCO_SPLIT","NC=129 + AL=48 + MC=0 — campus/CCRC | Same address as SNF: HARBOUR MANOR HEALTH & LIVING COMMUNITY | Operator=CarDon and Associates Inc., Owner=Harbour Manor Property LLC"
4861,HARRISON SPRINGS HEALTH CAMPUS,TRILOGY HEALTH SERVICES,871 Pacer Ct NW,Corydon,IN,Corporate,No,37,30,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4862,HARRISON TERRACE,AMERICAN SENIOR COMMUNITIES,1924 Wellesley Blvd,Indianapolis,IN,Corporate,Yes,82,66,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: HARRISON TERRACE
4863,HARRISON'S CROSSING HEALTH CAMPUS,TRILOGY HEALTH SERVICES,395 8Th Ave,Terre Haute,IN,Corporate,No,51,41,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: HARRISON'S CROSSING HEALTH CAMPUS
4864,HEARTHSTONE HEALTH ALF,TRILOGY HEALTH SERVICES,3043 N. Lintel Dr,Bloomington,IN,Corporate,Yes,57,46,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: HEARTHSTONE HEALTH CAMPUS
4865,HEARTHSTONE HEALTH CAMPUS,TRILOGY HEALTH SERVICES,3043 N Lintel Dr,Bloomington,IN,Corporate,No,75,60,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: HEARTHSTONE HEALTH CAMPUS
4866,HEARTHSTONE HEALTH SNF,TRILOGY HEALTH SERVICES,3043 N. Lintel Dr,Bloomington,IN,Corporate,Yes,58,46,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: HEARTHSTONE HEALTH CAMPUS
4867,HELLENIC SENIOR LIVING - ELKHART,AHEPA SENIOR LIVING (ASL),2528 Bypass Rd,Elkhart,IN,Corporate,Yes,35,28,AHEPA Senior Living,Hellenic Senior Elkhart LLC,,Unknown,0,159,0,0,0,159,FLAGGED,PROPCO_SPLIT,"Operator=AHEPA Senior Living, Owner=Hellenic Senior Elkhart LLC"
4868,HELLENIC SENIOR LIVING - INDIANAPOLIS,AHEPA SENIOR LIVING (ASL),8601 Shelby St,Indianapolis,IN,Corporate,Yes,11,9,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4869,HELLENIC SENIOR LIVING - MISHAWAKA,AHEPA SENIOR LIVING (ASL),1540 S Logan St,Mishawaka,IN,Corporate,Yes,60,48,AHEPA Senior Living,Hellenic Senior Of Mishawaka LLC,,Unknown,0,157,0,0,0,157,FLAGGED,PROPCO_SPLIT,"Operator=AHEPA Senior Living, Owner=Hellenic Senior Of Mishawaka LLC"
4870,HELLENIC SENIOR LIVING OF ELKHART,AHEPA MANAGEMENT COMPANY,2528 Bypass Rd,Elkhart,IN,Corporate,No,159,127,AHEPA Senior Living,Hellenic Senior Elkhart LLC,,Unknown,0,159,0,0,0,159,FLAGGED,PROPCO_SPLIT,"Operator=AHEPA Senior Living, Owner=Hellenic Senior Elkhart LLC"
4871,HELLENIC SENIOR LIVING OF INDIANAPOLIS,AHEPA MANAGEMENT COMPANY,8601 S Shelby St,Indianapolis,IN,Corporate,No,125,100,AHEPA Senior Living,Shelby Street Property,,Unknown,0,125,0,0,0,125,FLAGGED,PROPCO_SPLIT,"Operator=AHEPA Senior Living, Owner=Shelby Street Property"
4872,HELLENIC SENIOR LIVING OF MISHAWAKA,AHEPA MANAGEMENT COMPANY,1540 S Logan St,Mishawaka,IN,Corporate,No,157,126,AHEPA Senior Living,Hellenic Senior Of Mishawaka LLC,,Unknown,0,157,0,0,0,157,FLAGGED,PROPCO_SPLIT,"Operator=AHEPA Senior Living, Owner=Hellenic Senior Of Mishawaka LLC"
4873,HELLENIC SENIOR LIVING OF NEW ALBANY,AHEPA MANAGEMENT COMPANY,2632 Grant Line Rd,New Albany,IN,Corporate,No,125,100,AHEPA Senior Living,Hellenic Senior Of New Albany LLC,,Unknown,0,125,0,0,0,125,FLAGGED,PROPCO_SPLIT,"Operator=AHEPA Senior Living, Owner=Hellenic Senior Of New Albany LLC"
4874,HERITAGE ASSISTED LIVING OF UNION CITY,VITA MANAGEMENT,204 Staudt Dr,Union City,IN,Corporate,No,30,24,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4875,HERITAGE ASSISTED LIVING OF YORKTOWN,VITA MANAGEMENT,1400 S Patriot Dr,Yorktown,IN,Corporate,No,42,34,,,,,0,0,0,0,0,0,NO_NIC_MATCH,,
4876,HERITAGE HOUSE OF CONNERSVILLE,AMERICAN SENIOR COMMUNITIES,281 S County Rd 200 E,Connersville,IN,Corporate,Yes,88,70,,,,,0,0,0,0,0,0,NO_NIC_MATCH,ADDR_MATCHES_DB_SNF,Same address as SNF: HERITAGE HOUSE REHABILITATION & HEALTH CARE CENTER
4877,HERITAGE PARK,AMERICAN SENIOR COMMUNITIES,2001 Hobson Rd,Fort Wayne,IN,Corporate,No,45,36,American Senior Communities,Ohi Asset In Fort Wayne LLC,155095,Unknown,180,0,0,48,0,228,PHANTOM,"PHANTOM_NC_ONLY, ADDR_MATCHES_DB_SNF, IL_MIXED","NC=180, AL=0, MC=0 — nursing-only building | Same address as SNF: HERITAGE PARK | IL=48 (21% of total) with other unit types"
4878,HERITAGE PARK AL,AMERICAN SENIOR COMMUNITIES,2001 Hobson Rd,Fort Wayne,IN,Corporate,Yes,30,24,American Senior Communities,Ohi Asset In Fort Wayne LLC,155095,Unknown,180,0,0,48,0,228,PHANTOM,"PHANTOM_NC_ONLY, ADDR_MATCHES_DB_SNF, IL_MIXED","NC=180, AL=0, MC=0 — nursing-only building | Same address as SNF: HERITAGE PARK | IL=48 (21% of total) with other unit types"
4879,HERITAGE PARK SNF,AMERICAN SENIOR COMMUNITIES,2001 Hobson Rd,Fort Wayne,IN,Corporate,Yes,144,115,American Senior Communities,Ohi Asset In Fort Wayne LLC,155095,Unknown,180,0,0,48,0,228,PHANTOM,"PHANTOM_NC_ONLY, ADDR_MATCHES_DB_SNF, IL_MIXED","NC=180, AL=0, MC=0 — nursing-only building | Same address as SNF: HERITAGE PARK | IL=48 (21% of total) with other unit types"
